"AS","BA","BB","BC","CA","CR","FC","FV","GB","KC","MC","ML","OF","PC","PR","PT","SB","SC","SH","SL","TB","WC","WF","WH"
1,1,1,1,1,1.22826086956522,1.11111111111111,1,1,1.1,1.125,1,1,1,1,1,1.125,1,1,1.11111111111111,1,1.33684210526316,1,1.08333333333334
1,1.325,1,1,1.36263736263736,1.5072463768116,1.11111111111111,1,1,1.33684210526316,1,1.42483660130719,1,1.08333333333334,1,1,1,1.20915032679739,1,1,1,1,1.26842105263158,1
1.4421052631579,1,1.26373626373626,1.53333333333333,1,1,1.40909090909091,1.29411764705882,1.3030303030303,1.4,1.26373626373626,1,1.42857142857143,1.42483660130719,1.43956043956044,1.5,1.16666666666667,1,1.25,1.43956043956044,1.48484848484848,1.18947368421053,1.26373626373626,1.24675324675325
1.52631578947368,1.5,1.52287581699346,1.50326797385621,1.42857142857143,1.48484848484849,1.52941176470588,1.50326797385621,1.4,1.525,1.49450549450549,1.53846153846154,1.46666666666667,1.46376811594203,1.36601307189543,1.5,1.43956043956044,1.5,1.6,1.29411764705882,1.4,1.50326797385621,1.52941176470588,1.52173913043478
1,1.48484848484848,1.325,1.1,1.16666666666667,1,1.45833333333333,1.26842105263158,1.46666666666667,1.20915032679739,1.35555555555556,1,1.125,1,1.20915032679739,1,1.16666666666667,1.50326797385621,1.46666666666667,1.11111111111111,1.18947368421053,1.35555555555556,1.48484848484848,1.29411764705882
1.52105263157895,1.48484848484848,1.14285714285714,1.53571428571429,1.16666666666667,1.39473684210526,1.4,1.17316017316017,1.53571428571429,1.16666666666667,1,1,1.23333333333333,1.18947368421053,1.46666666666667,1.33333333333333,1,1.29411764705882,1,1.25,1,1.525,1.25,1.31168831168831
1.24675324675325,1,1,1.41558441558442,1.14285714285714,1,1,1,1,1,1,1,1,1.08333333333334,1.47058823529412,1,1.125,1,1.16666666666667,1,1.50326797385621,1,1.51948051948052,1
1.08333333333334,1,1.1,1,1,1,1.29411764705882,1,1,1,1,1,1,1,1,1,1,1,1.3030303030303,1,1,1.1,1.17316017316017,1.22826086956522
1.08333333333334,1.23333333333333,1.33684210526316,1,1,1.14285714285714,1.25,1.31168831168831,1,1.53571428571429,1,1,1,1.15942028985507,1,1,1,1.11111111111111,1,1.11111111111111,1.39473684210526,1,1.1,1.35555555555556
1.49450549450549,1,1.18947368421053,1,1,1,1,1.09090909090909,1,1,1,1,1,1.08333333333334,1.43956043956044,1,1.125,1.23333333333333,1,1.6,1.20915032679739,1,1.20915032679739,1
1.42483660130719,1.55555555555556,1.4,1.52287581699346,1.49450549450549,1.46376811594203,1.26373626373626,1.3030303030303,1.5,1.29411764705882,1.53846153846154,1.35555555555556,1.16666666666667,1.20915032679739,1.54545454545455,1.5,1.325,1.54545454545455,1.42857142857143,1.53333333333333,1.5,1.47058823529412,1.47894736842105,1.51948051948052
1.15942028985507,1.14285714285714,1.5,1.1,1.14285714285714,1,1.11111111111111,1.52105263157895,1.16666666666667,1,1,1,1.53030303030303,1.50326797385621,1.125,1,1.43956043956044,1.57142857142857,1.2,1.11111111111111,1,1.53333333333333,1.09090909090909,1
1.48913043478261,1.54545454545455,1.66666666666667,1.52747252747253,1.3030303030303,1.52105263157895,1.5,1.33333333333333,1.53333333333333,1.53333333333333,1.40909090909091,1.53030303030303,1,1.40909090909091,1.36601307189543,1.5,1.53571428571429,1.14285714285714,1.54545454545455,1.50326797385621,1.45833333333333,1.23333333333333,1.52287581699346,1.48484848484849
1.08333333333334,1,1,1,1.14285714285714,1.08333333333334,1,1.41558441558442,1,1,1,1,1.125,1,1,1,1,1.36601307189543,1,1,1,1.1,1,1
1.26842105263158,1.53333333333333,1.36263736263736,1.33333333333333,1.6,1.46376811594203,1,1.26842105263158,1.35555555555556,1.52287581699346,1.14285714285714,1.53030303030303,1.14285714285714,1.34420289855073,1.48484848484848,1.66666666666667,1.3030303030303,1.53333333333333,1.2,1.53030303030303,1,1.1,1.2,1.4
1,1.125,1,1.09090909090909,1,1.24675324675325,1,1,1,1.325,1,1.35555555555556,1,1,1,1,1,1,1,1,1,1,1,1
1,1.125,1.1,1,1,1,1,1.24675324675325,1,1,1,1,1,1,1,1,1,1,1,1,1.33684210526316,1,1,1
1.53333333333333,1.325,1.18947368421053,1.40909090909091,1,1.36796536796537,1.25,1,1,1.53030303030303,1.16666666666667,1.53333333333333,1,1.28985507246377,1.53030303030303,1,1.325,1.3030303030303,1.25,1,1.42857142857143,1,1.53333333333333,1.33684210526316
1.50526315789474,1.53846153846154,1.52631578947368,1.53333333333333,1.25,1.48913043478261,1.52747252747253,1.51948051948052,1.55555555555556,1.50326797385621,1.45833333333333,1.52747252747253,1.45833333333333,1.52380952380952,1.48484848484848,1.5,1.57142857142857,1.5,1.57142857142857,1.35555555555556,1.49450549450549,1.52287581699346,1.50326797385621,1.52380952380952
1.28985507246377,1.525,1.39473684210526,1,1.43956043956044,1.5,1.52747252747253,1.36796536796537,1.125,1.42483660130719,1.14285714285714,1.29411764705882,1.36263736263736,1.22826086956522,1,1,1.36263736263736,1.11111111111111,1.35555555555556,1.125,1.26842105263158,1.29411764705882,1.48484848484849,1.51948051948052
1.08333333333334,1,1,1,1.14285714285714,1,1,1,1.125,1,1,1,1.125,1,1.29411764705882,1.33333333333333,1,1.11111111111111,1,1,1,1.1,1,1
1,1,1.18947368421053,1,1,1,1,1.09090909090909,1,1,1,1,1,1.22826086956522,1,1,1.23333333333333,1,1.3030303030303,1,1,1,1.09090909090909,1
1.24675324675325,1.23333333333333,1.18947368421053,1,NA,1.1,1.36263736263736,1,1.53333333333333,1.4421052631579,1,1.35555555555556,1.5,1.09090909090909,1.53333333333333,1.33333333333333,1.125,1.36601307189543,1,1,1.23333333333333,1,1.4,1.14285714285714
1.18947368421053,1,1.1,1,1,1.08333333333334,1.11111111111111,1.09090909090909,1.5,1.18947368421053,1.125,1,1.23333333333333,1.15942028985507,1.53333333333333,1,1.325,1.36601307189543,1,1.11111111111111,1.11111111111111,1.1,1.09090909090909,1.08333333333334
1.20915032679739,1,1,1.325,1,1,1,1,1,1,1.26373626373626,1,1,1,1,1,1,1,1,1,1.45833333333333,1,1.36796536796537,1
1,1.23333333333333,1.26842105263158,1.24675324675325,1,1,1,1.09090909090909,1,1.1,1.23333333333333,1,1.125,1.22826086956522,1,1,1.125,1,1,1.20915032679739,1,1,1,1
1,1,1,1.17316017316017,1,1.09090909090909,1,1,1,1,1,1,1,1.08333333333334,1.42483660130719,1,1.125,1,1,1,1.1,1.33684210526316,1,1
1,1,1.39473684210526,1,1,1,1,1.09090909090909,1,1,1,1,1.125,1.34420289855073,1,1,1.40909090909091,1,1,1,1,1,1,1
1,1.4,1,1,1,1.23333333333333,1,1,1.125,1.40909090909091,1,1.26373626373626,1,1,1,1,1,1,1.16666666666667,1,1,1.1,1,1
1,1.125,1.11111111111111,1,1,1.15942028985507,1,1.09090909090909,1.125,1,1.125,1.125,1,1,1.20915032679739,1,1,1.11111111111111,1,1.36601307189543,1,1.33684210526316,1,1.08333333333334
1.15942028985507,1.3030303030303,1.20915032679739,1,1.2,1.28985507246377,1.11111111111111,1.09090909090909,1.4,1.50526315789474,1.23333333333333,1,1.125,1.22826086956522,1.20915032679739,1,1.325,1,1.16666666666667,1.11111111111111,1.18947368421053,1.18947368421053,1.09090909090909,1.15942028985507
1.20915032679739,1.53846153846154,1.14285714285714,1.5,1.35555555555556,1.28985507246377,1.52747252747253,1.23333333333333,1.6,1,1.26373626373626,1,1,1.3030303030303,1.40909090909091,1,1.26373626373626,1.325,1,1.20915032679739,1.3030303030303,1.29411764705882,1,1.41558441558442
1.52287581699346,1.49450549450549,1.53333333333333,1.52941176470588,1.3030303030303,1.50326797385621,1.5,1.50649350649351,1.525,1.47894736842105,1.54545454545455,1.45833333333333,1.53333333333333,1.52105263157895,1.50326797385621,1.53333333333333,1.53846153846154,1.53846153846154,1.53571428571429,1.47058823529412,1.43956043956044,1.52105263157895,1.52941176470588,1.48913043478261
1.08333333333334,1.25,1.49450549450549,1.1,1.57142857142857,1.16666666666667,1.54545454545455,1.23333333333333,1.2,1.325,1.42857142857143,1.40909090909091,1,1.43115942028986,1.11111111111111,1,1,1,1.53571428571429,1.125,1.11111111111111,1.39473684210526,1.40909090909091,1.52941176470588
1.17316017316017,1.125,1,1,1.14285714285714,1.22826086956522,1,1,1,1,1.125,1,1,1,1,1,1.125,1,1,1,1,1,1.26842105263158,1
1.49450549450549,1.35555555555556,1.49450549450549,1.26373626373626,1.33333333333333,1.36263736263736,1,1.47894736842105,1,1.2,1.46666666666667,1.48484848484848,1.57142857142857,1.5,1.49450549450549,1.33333333333333,1.5,1.52287581699346,1.25,1.53333333333333,1.52941176470588,1.25,1.35555555555556,1.23333333333333
1.46376811594203,1.5,1.18947368421053,1.18947368421053,1.36263736263736,1.15942028985507,1.11111111111111,1.09090909090909,1.125,1.4421052631579,1.26373626373626,1.47058823529412,1.125,1.28985507246377,1.50326797385621,1,1.325,1.11111111111111,1.16666666666667,1.45833333333333,1.39473684210526,1.18947368421053,1.31168831168831,1.08333333333334
1.50649350649351,1.54545454545455,1.5,1.47894736842105,1.35555555555556,1.5,1.29411764705882,1.51948051948052,1.36263736263736,1.36601307189543,1.46666666666667,1.45833333333333,1.53030303030303,1.52105263157895,1.26373626373626,1.33333333333333,1.52747252747253,1.42483660130719,1,1.36601307189543,1.325,1.52631578947368,1.48484848484849,1.36796536796537
1,1,1.1,1,1,1,1.11111111111111,1,1,1,1,1,1,1,1,1,1,1,1,1.525,1.1,1,1,1.08333333333334
1,1.35555555555556,1.18947368421053,1.09090909090909,1.6,1.35555555555556,1.525,1,1.125,1.14285714285714,1.35555555555556,1,1,1.15942028985507,1,1.33333333333333,1.325,1.11111111111111,1.2,1.11111111111111,1.1,1.33684210526316,1.29411764705882,1.4421052631579
1,1,1.18947368421053,1,1,1.08333333333334,1,1.17316017316017,1,1,1.125,1,1,1,1,1,1.23333333333333,1,1.16666666666667,1,1,1,1.09090909090909,1
1.08333333333334,1,1,1,1,1,1.20915032679739,1.09090909090909,1.325,1,1,1,1.125,1,1,1,1,1,1,1,1.1,1.1,1.09090909090909,1
1,1.49450549450549,1.1,1.36796536796537,1.36263736263736,1.50326797385621,1.54545454545455,1,1.525,1,1.25,1,1,1,1.20915032679739,1,1.125,1.20915032679739,1.55555555555556,1.14285714285714,1.20915032679739,1.1,1.26373626373626,1.52287581699346
1.39130434782609,1.125,1,1.45833333333333,1,1.28985507246377,1.36263736263736,1.1,1.3030303030303,1,1.40909090909091,1.11111111111111,1.125,1.15942028985507,1.53333333333333,1.53333333333333,1.325,1.23333333333333,1.25,1.525,1.52105263157895,1.26842105263158,1.525,1.36601307189543
1.28985507246377,1.4,1.52747252747253,1.11111111111111,1,1.34420289855073,1.4,1.50526315789474,1.36263736263736,1.1,1.14285714285714,1,1.43956043956044,1.43956043956044,1.36263736263736,1,1.53030303030303,1.48484848484848,1,1.20915032679739,1,1.39473684210526,1.125,1.29411764705882
1.50649350649351,1.525,1.4421052631579,1.29411764705882,1.49450549450549,1.4421052631579,1.325,1.5,1.4,1.47058823529412,1.3030303030303,1.47058823529412,1.45833333333333,1.50526315789474,1.53333333333333,1.6,1.49450549450549,1.26373626373626,1.16666666666667,1.47058823529412,1.39473684210526,1.50326797385621,1.45454545454546,1.24675324675325
1,1.23333333333333,1.36263736263736,1.09090909090909,1,1.34420289855073,1.525,1.1,1.14285714285714,1,1.46666666666667,1.11111111111111,1,1.17316017316017,1,1,1,1,1.48484848484848,1.20915032679739,1.20915032679739,1.125,1.36601307189543,1.45454545454546
1.15942028985507,1,1,1.33684210526316,1.14285714285714,1.08333333333334,1,1,1,1,1,1,1,1,1.20915032679739,1,1.125,1,1,1.43956043956044,1,1,1.09090909090909,1.08333333333334
1.28985507246377,1.125,1,1.09090909090909,1,1,1,1.09090909090909,1,1,1,1,1,1,1.125,1,1,1,1,1,1.1,1,1.18947368421053,1
1.08333333333334,1,1,1.09090909090909,1.35555555555556,1.1,1.53846153846154,1.36796536796537,1,1.18947368421053,1,1,1,1,1.20915032679739,1,1,1.47058823529412,1.3030303030303,1,1.20915032679739,1,1.33684210526316,1.52287581699346
1.5072463768116,1.525,1.50326797385621,1.36263736263736,1.16666666666667,1.48913043478261,1.11111111111111,1.41558441558442,1.33333333333333,1.50526315789474,1.36263736263736,1.49450549450549,1.48484848484848,1.52380952380952,1.4,1.53333333333333,1.52747252747253,1.43956043956044,1.57142857142857,1.50326797385621,1.4,1.47058823529412,1.39473684210526,1.22826086956522
1,1,1.18947368421053,1,1,1.22826086956522,1.40909090909091,1,1,1.1,1,1,1.23333333333333,1.15942028985507,1,1,1.14285714285714,1,1.6,1.11111111111111,1,1,1.09090909090909,1.39130434782609
1.08333333333334,1.55555555555556,1.18947368421053,1.17316017316017,1.33333333333333,1.525,1,1,1,1.50326797385621,1,1.52287581699346,1.125,1.15942028985507,1.20915032679739,1,1.325,1,1,1,1.1,1.1,1,1.28985507246377
1.15942028985507,1,1,1.09090909090909,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1.47058823529412,1,1.26842105263158,1,1
1,1,1.1,1.39473684210526,1,1.09090909090909,1.11111111111111,1.31168831168831,1.325,1,1,1,1.125,1,1.11111111111111,1,1.23333333333333,1.20915032679739,1,1,1,1,1.09090909090909,1.31168831168831
1.46376811594203,1.23333333333333,1,1.41558441558442,1,1,1,1,1,1,1.125,1,1.325,1,1,1,1,1.11111111111111,1,1.11111111111111,1.33684210526316,1.26842105263158,1.36796536796537,1
1,1,1,1,1,1,1.20915032679739,1,1,1,1,1.325,1,1.08333333333334,1,1.33333333333333,1.125,1,1,1,1.1,1,1,1
1.17316017316017,1,1.1,1,1,1,1,1.17316017316017,1,1,1.325,1,1.325,1.15942028985507,1.45833333333333,1,1,1,1.16666666666667,1.47058823529412,1.33684210526316,1.23333333333333,1.17316017316017,1
1.08333333333334,1,1,1,1.14285714285714,1.36796536796537,1.20915032679739,1.09090909090909,1,1.33684210526316,1,1.26373626373626,1,1.15942028985507,1,1,1.125,1,1,1,1,1,1.09090909090909,1.08333333333334
1,1,1.1,1,1,1,1.325,1.09090909090909,1,1.1,1,1.20915032679739,1,1,1,1,1.125,1.11111111111111,1,1,1.1,1,1.24675324675325,1.36601307189543
1.09090909090909,1,1,1.31168831168831,1,1.08333333333334,1,1,1,1,1,1,1,1,1.20915032679739,1,1,1,1,1.11111111111111,1.1,1,1,1
1,1.14285714285714,1,1,1,1.08333333333334,1,1,1,1.47894736842105,1,1,1,1,1,1,1,1,1,1,1.26842105263158,1.1,1,1.08333333333334
1.22826086956522,1.125,1.11111111111111,1,1,1.31168831168831,1,1.09090909090909,1,1,1.125,1,1,1,1,1,1,1,1,1,1.26842105263158,1.18947368421053,1,1
1.325,1.4,1,1,1,1.08333333333334,1,1.18947368421053,1,1.3030303030303,1,1.23333333333333,1.325,1.28985507246377,1.40909090909091,1.5,1.23333333333333,1,1,1.125,1,1.1,1.49450549450549,1.41558441558442
1.48913043478261,1.23333333333333,1.36263736263736,1.43956043956044,1.55555555555556,1.1,1.55555555555556,1.45833333333333,1.26373626373626,1.29411764705882,1.54545454545455,1,1.36263736263736,1.29411764705882,1.53333333333333,1.5,1.43956043956044,1.40909090909091,1.57142857142857,1.53571428571429,1.325,1.40909090909091,1.45454545454546,1.48484848484848
1,1,1.26842105263158,1,1,1,1.20915032679739,1,1,1,1.125,1,1,1.15942028985507,1,1.33333333333333,1,1,1.16666666666667,1.11111111111111,1,1.1,1,1.08333333333334
1,1,1,1,1,1.24675324675325,1,1.24675324675325,1,1.42857142857143,1,1,1,1.09090909090909,1.11111111111111,1,1.23333333333333,1,1,1,1,1,1,1
1.325,1.3030303030303,1,1.5,1.2,1.24675324675325,1.20915032679739,1,1,1.5,1.14285714285714,1.52747252747253,1.125,1,1,1,1.125,1,1,1,1.40909090909091,1.1,1.29411764705882,1
1.22826086956522,1.53333333333333,1.39473684210526,1.325,NA,1.42483660130719,1.53030303030303,1.4421052631579,1.53571428571429,1.43956043956044,1.6,1.36263736263736,1.4,1.36796536796537,1.42483660130719,1.5,1.23333333333333,1.25,1.57142857142857,1.35555555555556,1.26373626373626,1.14285714285714,1.54545454545455,1.42483660130719
1.45454545454546,1.49450549450549,1.47058823529412,1.39473684210526,1.16666666666667,1,1.5,1.29411764705882,1,1.33684210526316,1.53333333333333,1.11111111111111,1.49450549450549,1.51811594202899,1.3030303030303,1.33333333333333,1.53846153846154,1.52747252747253,1.46666666666667,1.49450549450549,1.11111111111111,1.42483660130719,1.50526315789474,1.26373626373626
1.36796536796537,1.53571428571429,1.3030303030303,1.11111111111111,1,1.39473684210526,1.46666666666667,1.11111111111111,1,1.33684210526316,1.25,1.16666666666667,1.2,1.42483660130719,1.125,2,1.53333333333333,1,1.6,1,1.1,1.55555555555556,1.14285714285714,1.52747252747253
1,1.325,1.29411764705882,1,1,1.08333333333334,1.11111111111111,1.17316017316017,1.4,1,1,1,1,1.08333333333334,1.48484848484848,1,1,1,1.16666666666667,1.52747252747253,1,1,1.09090909090909,1
1.48484848484849,1.53030303030303,1.50526315789474,1.45833333333333,1.53030303030303,1.50526315789474,1.45833333333333,1.48484848484849,1.5,1.45833333333333,1.55555555555556,1.40909090909091,1.53846153846154,1.34420289855073,1.52287581699346,1.53333333333333,1.36263736263736,1.42483660130719,1.53333333333333,1.325,1.45833333333333,1.47894736842105,1.48484848484849,1.50326797385621
1.47058823529412,1.325,1.26842105263158,1.53333333333333,1,1.28985507246377,1.11111111111111,1.125,1.2,1,1.25,1,1,1.11111111111111,1.48484848484848,1.6,1.2,1.40909090909091,1.16666666666667,1.2,1.46666666666667,1.43956043956044,1.125,1.08333333333334
1.18947368421053,1.125,1.18947368421053,1.17316017316017,1.14285714285714,1.08333333333334,1.11111111111111,1.24675324675325,1.26373626373626,1.26842105263158,1.23333333333333,1,1.23333333333333,1.34420289855073,1.23333333333333,1.33333333333333,1.23333333333333,1.11111111111111,1,1.40909090909091,1.42483660130719,1.18947368421053,1.17316017316017,1.15942028985507
1.52287581699346,1.125,1.26842105263158,1.52105263157895,1,1.17316017316017,1.325,1.50649350649351,1.325,1.33684210526316,1.42857142857143,1.325,1.5,1.39130434782609,1.47058823529412,1.66666666666667,1.45833333333333,1.45833333333333,1.25,1.54545454545455,1.4421052631579,1.50526315789474,1.5,1.15942028985507
1,1,1,1.09090909090909,1.53333333333333,1.08333333333334,1.53333333333333,1,1,1.1,1,1,1.325,1.24675324675325,1,1,1,1,1.6,1,1,1.39473684210526,1.24675324675325,1.42857142857143
1.08333333333334,1,1.1,1.17316017316017,1,1.08333333333334,1.20915032679739,1,1,1,1.125,1.125,1.125,1.15942028985507,1,1,1.125,1.11111111111111,1.16666666666667,1,1,1.1,1,1.15942028985507
1.17316017316017,1.125,1.1,1,1,1.47894736842105,1,1.09090909090909,1,1.18947368421053,1,1.42483660130719,1,1,1,1,1,1,1,1,1,1,1,1.08333333333334
1.15942028985507,1.23333333333333,1.1,1,1.14285714285714,1,1.11111111111111,1.09090909090909,1.26373626373626,1,1.125,1.29411764705882,1.125,1.08333333333334,1.11111111111111,1.33333333333333,1.125,1.11111111111111,1.16666666666667,1.20915032679739,1.33684210526316,1.18947368421053,1.17316017316017,1.31168831168831
1.15942028985507,1,1,1,1,1.17316017316017,1,1.17316017316017,1.23333333333333,1,1.125,1,1.23333333333333,1.08333333333334,1,1,1.125,1,1,1,1.1,1.1,1.09090909090909,1
1.08333333333334,1,1,1,1,1,1,1.09090909090909,1,1,1,1,1,1.15942028985507,1,1.53333333333333,1,1,1.3030303030303,1.36263736263736,1.1,1.26842105263158,1.09090909090909,1
1.52105263157895,1.2,1.525,1.52287581699346,1,1.17316017316017,1.53333333333333,1.50526315789474,1.46666666666667,1.18947368421053,1.48484848484848,1,1.49450549450549,1.46376811594203,1.525,1.5,1.46666666666667,1.54545454545455,1.3030303030303,1.4,1.49450549450549,1.49450549450549,1.57142857142857,1.52105263157895
1.18947368421053,1.125,1.18947368421053,1.09090909090909,1,1.39130434782609,1.23333333333333,1.31168831168831,1.14285714285714,1.26842105263158,1.23333333333333,1.23333333333333,1.23333333333333,1.09090909090909,1.20915032679739,1,1.125,1.11111111111111,1,1.11111111111111,1,1,1,1.15942028985507
1.08333333333334,1.125,1,1,1,1,1,1,1,1,1,1,1,1,1.29411764705882,1,1,1,1,1,1.18947368421053,1.18947368421053,1,1
1.52631578947368,1.49450549450549,1.36263736263736,1.50526315789474,1.16666666666667,1.52380952380952,1.36601307189543,1.47894736842105,1.43956043956044,1.4421052631579,1.2,1.42483660130719,1.46666666666667,1.4421052631579,1.4,1,1.45833333333333,1.53333333333333,1.16666666666667,1.3030303030303,1.40909090909091,1.26842105263158,1.47894736842105,1.39130434782609
