"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_PR_2.sorted.bam","2","PR",0.000727,0,0.004803,0.016531,0,0.068617,0.02424,0.000349,0.052489,0.348284,0.225178,0.407631,0.449973,0.412889,0.494741,0.001572,0,0.010738,0.158673,0.076365,0.276582,0.000149,0,0.00167,0.000225,0,0.002728,0.001143,0,0.014467,0.000215,0,0.002458,0.002142,0,0.025636,0.013416,0,0.043665,0.000284,0,0.003603,0.002002,0,0.023031,0.000864,0,0.010329,0.116312,0.058922,0.189778,0.000154,0,0.001794,0.025385,0,0.13437,0.017221,0,0.097376,0.460276,0.223543,0.616257,0.04072,0,0.106844,0.000142,0,0.001504,0.000427,0,0.005075,0.000896,0,0.01138,0.000213,0,0.002288,0.000322,0,0.004125,0.000473,0,0.005939,0.000136,0,0.001647,0.000594,0,0.00742,0.000311,0,0.003931,0.000304,0,0.003767,0.315147,0.151806,0.543166,0.000196,0,0.002291,0.000329,0,0.003202
"PH_PR_3.sorted.bam","3","PR",0.000752,0,0.005236,0.00191,0,0.014393,0.001166,0,0.008531,0.394028,0.270537,0.453588,0.468277,0.401581,0.517666,0.000767,0,0.005193,0.1331,0.063817,0.278201,0.000195,0,0.002527,0.000145,0,0.001883,0.000945,0,0.011822,0.000168,0,0.001706,0.00021,0,0.002068,0.000307,0,0.004041,0.000159,0,0.001563,0.000605,0,0.007496,0.000401,0,0.005432,0.166819,0.101595,0.250174,0.000217,0,0.002553,0.000532,0,0.005163,0.000355,0,0.003898,0.452601,0.026743,0.618621,0.111928,0,0.174268,0.000105,0,0.001158,0.000211,0,0.002887,0.000123,0,0.001358,0.000253,0,0.002936,0.000351,0,0.004062,0.000134,0,0.001457,0.00032,0,0.003431,0.000227,0,0.00241,0.000463,0,0.005944,0.000399,0,0.004736,0.258641,0.124114,0.554175,0.000221,0,0.002631,0.002964,0,0.025237
"PH_PR_4.sorted.bam","4","PR",0.000946,0,0.006328,0.000613,0,0.004494,0.002883,0,0.020969,0.375532,0.255755,0.43605,0.501519,0.461917,0.536606,0.000845,0,0.005814,0.117662,0.053189,0.245386,0.000109,0,0.001229,0.000143,0,0.001679,0.000168,0,0.002049,0.000263,0,0.003055,0.000135,0,0.001538,0.000427,0,0.005162,0.000432,0,0.005164,0.000195,0,0.002214,0.001096,0,0.013834,0.105229,0.059238,0.165447,0.00052,0,0.006822,0.000206,0,0.001958,0.003036,0,0.035826,0.538168,0.272997,0.688868,0.113273,0.066812,0.161901,0.000161,0,0.002074,9.9e-05,0,0.001092,0.000259,0,0.002698,0.000399,0,0.005064,0.000336,0,0.004997,0.000124,0,0.001308,0.000155,0,0.0019,0.000113,0,0.001321,0.000122,0,0.001595,0.000316,0,0.004501,0.234225,0.105892,0.490758,0.000186,0,0.00225,0.000103,0,0.001179
"PH_PR_5.sorted.bam","5","PR",0.001762,0,0.010597,0.003852,0,0.02667,0.023604,2.3e-05,0.051261,0.365495,0.243968,0.423378,0.478697,0.432484,0.519898,0.001175,0,0.007947,0.125415,0.055138,0.267976,0.000482,0,0.005901,0.000531,0,0.006521,0.002053,0,0.025977,0.00014,0,0.001357,0.000754,0,0.010185,0.000271,0,0.003248,0.000482,0,0.005044,0.000571,0,0.007415,0.000501,0,0.006096,0.163999,0.105269,0.249404,0.000381,0,0.004743,0.000708,0,0.009262,0.04485,0,0.099977,0.400768,0,0.567987,0.131205,0.080669,0.184797,0.00033,0,0.004207,0.00025,0,0.003056,0.000273,0,0.003318,0.000344,0,0.003958,0.000341,0,0.003835,0.000217,0,0.002529,0.000697,0,0.008988,0.000784,0,0.010088,0.000148,0,0.001531,0.000325,0,0.004279,0.247937,0.10428,0.530866,0.000378,0,0.004257,0.000281,0,0.00331
"PH_PR_6.sorted.bam","6","PR",0.000486,0,0.00364,0.002417,0,0.017128,0.004863,0,0.023506,0.392575,0.26888,0.454787,0.450166,0.399172,0.494409,0.000692,0,0.004896,0.148802,0.074702,0.285637,7.9e-05,0,0.000896,0.000124,0,0.001371,0.001136,0,0.015474,0.000159,0,0.001737,0.000903,0,0.012503,0.000979,0,0.012106,0.000157,0,0.001809,0.000355,0,0.004664,0.001146,0,0.015398,0.195364,0.130375,0.274329,0.000146,0,0.001574,0.000747,0,0.00942,0.004831,0,0.040917,0.392186,0.120154,0.576691,0.104206,0.053576,0.15534,9e-05,0,0.001006,0.000195,0,0.002219,0.000188,0,0.002442,0.000159,0,0.002072,0.000202,0,0.002283,0.00017,0,0.001822,0.000139,0,0.001455,0.000237,0,0.002521,0.000542,0,0.007146,0.000419,0,0.004737,0.29381,0.148002,0.540337,0.000209,0,0.002321,0.001125,0,0.015479
"PH_PR_8.sorted.bam","8","PR",0.001318,0,0.00917,0.006894,0,0.03915,0.014102,0,0.042648,0.386682,0.265037,0.441368,0.458744,0.409864,0.499884,0.00147,0,0.009824,0.13079,0.058407,0.265018,0.000453,0,0.005641,0.000323,0,0.003415,0.004604,0,0.038876,5e-04,0,0.006207,0.002149,0,0.027015,0.002485,0,0.022161,0.000216,0,0.002355,0.000596,0,0.007729,0.000873,0,0.010477,0.194556,0.123987,0.290726,0.000253,0,0.003083,0.000496,0,0.005422,0.01851,0,0.08168,0.381392,0,0.552677,0.12962,0.076186,0.19615,0.00022,0,0.002929,0.000283,0,0.003528,0.000716,0,0.009649,0.000509,0,0.006334,0.000297,0,0.003342,0.000297,0,0.004038,0.000218,0,0.002602,0.000732,0,0.009672,0.000486,0,0.005879,0.000665,0,0.008652,0.2573,0.11295,0.526708,0.00032,0,0.003743,0.00093,0,0.010524
"PH_PT_12.sorted.bam","12","PT",0.053774,0.016314,0.093389,0.199931,0.149618,0.255433,0.074422,0.046709,0.104572,0.184262,0.144538,0.230158,0.318639,0.265227,0.365205,0.007133,0,0.029431,0.161839,0.126459,0.198675,0.033072,0,0.090056,0.003103,0,0.037408,0.185339,0.117145,0.247401,0.00369,0,0.053045,0.004083,0,0.068649,0.001787,0,0.022911,0.000408,0,0.004001,0.001962,0,0.025251,0.003717,0,0.044755,0.113948,0.042985,0.204532,0.030612,0,0.133809,0.016236,0,0.123607,0.130136,0.033235,0.200216,0.132059,0,0.252147,0.003374,0,0.03805,0.003009,0,0.033415,0.003084,0,0.032034,0.003124,0,0.037675,0.001631,0,0.023695,0.001606,0,0.019669,0.000504,0,0.006231,0.000584,0,0.007065,0.000717,0,0.007933,0.000519,0,0.006466,0.000851,0,0.007951,0.319883,0.246652,0.394193,0.000803,0,0.010631,0.000161,0,0.001947
"PH_PT_2.sorted.bam","2","PT",0.067987,0.020048,0.111796,0.210585,0.155076,0.275826,0.086841,0.059516,0.113804,0.162335,0.125815,0.202231,0.324344,0.268181,0.362223,0.00227,0,0.014194,0.145639,0.114292,0.18273,0.046316,0,0.10798,0.006748,0,0.073108,0.202531,0.138292,0.271141,0.002344,0,0.03049,0.003428,0,0.03883,0.003411,0,0.032262,0.031197,0,0.152894,0.002035,0,0.018266,0.004379,0,0.052906,0.039997,0,0.113294,0.000552,0,0.005876,0.001828,0,0.024669,0.155326,0.085729,0.218935,0.205607,0,0.309691,0.000489,0,0.004485,0.001026,0,0.01297,0.000562,0,0.006889,0.000737,0,0.010101,0.00044,0,0.005416,0.000558,0,0.006927,0.000387,0,0.004488,0.001474,0,0.015979,0.001505,0,0.020482,0.000644,0,0.008315,0.001017,0,0.012881,0.283836,0.219109,0.355127,0.000443,0,0.004919,0.001179,0,0.018329
"PH_PT_9.sorted.bam","9","PT",0.057601,0.019195,0.103299,0.2819,0.227058,0.337271,0.076847,0.047486,0.106154,0.197165,0.155851,0.24566,0.266345,0.209412,0.324412,0.002903,0,0.018158,0.117239,0.084399,0.148998,0.037378,0,0.099926,0.001101,0,0.012255,0.277142,0.213747,0.334788,0.001058,0,0.014897,0.000404,0,0.004681,0.001023,0,0.015217,0.000872,0,0.01015,0.001872,0,0.02137,0.000846,0,0.012229,0.146163,0.059494,0.243993,0.035889,0,0.125172,0.004971,0,0.058394,0.148562,0.084118,0.207792,0.097798,0,0.243322,0.005987,0,0.053629,0.001109,0,0.013925,0.000837,0,0.009801,0.000586,0,0.006066,0.000339,0,0.004206,0.000956,0,0.013151,0.000837,0,0.010512,0.000417,0,0.004327,0.000331,0,0.004052,0.000193,0,0.00214,0.000276,0,0.003691,0.232541,0.166359,0.296751,0.000303,0,0.003627,0.000207,0,0.002854
"PH_SB_10.sorted.bam","10","SB",0.179981,0.143929,0.222581,0.245109,0.198985,0.337079,0.025502,0.001604,0.048124,0.00185,0,0.012437,0.253984,0.19316,0.294934,0.03792,0.00027,0.075515,0.255654,0.194106,0.296644,0.000284,0,0.003309,0.355937,0.284609,0.442456,0.006539,0,0.084342,0.001704,0,0.02153,0.046208,0,0.094931,0.000149,0,0.0018,0.000351,0,0.004243,0.000469,0,0.005793,0.000728,0,0.00991,0.000105,0,0.001294,0.000321,0,0.003522,0.001055,0,0.012432,0.000515,0,0.005624,0.000234,0,0.002997,9.7e-05,0,0.00105,0.000674,0,0.007972,0.070358,0,0.148078,0.001185,0,0.009679,0.001384,0,0.01805,0.000411,0,0.004734,0.00019,0,0.00228,0.000407,0,0.004609,0.003114,0,0.035555,0.000366,0,0.004503,0.000322,0,0.004165,0.505239,0.384562,0.587395,0.001449,0,0.020127,0.000205,0,0.002207
"PH_SB_1.sorted.bam","1","SB",0.040414,0.007275,0.069466,0.190219,0.158533,0.237069,0.026754,0.000372,0.05251,0.118049,0.059587,0.162311,0.306791,0.259292,0.335963,0.001791,0,0.01211,0.315981,0.28125,0.358283,0.000116,0,0.001411,0.075343,0,0.133945,0.000244,0,0.003202,0.000885,0,0.010799,0.050337,0,0.103435,4.7e-05,0,0.000578,0.003571,0,0.041302,0.230503,0.106996,0.320704,0.000264,0,0.00317,8.1e-05,0,0.00081,0.000294,0,0.003602,0.001643,0,0.020139,0.000953,0,0.012836,0.000568,0,0.007449,7e-05,0,0.000761,0.000284,0,0.003372,0.001077,0,0.01444,0.000717,0,0.010084,0.000811,0,0.009782,0.000201,0,0.002211,9.2e-05,0,0.001126,0.000218,0,0.002704,0.021046,0,0.185433,0.000259,0,0.002944,0.000218,0,0.002406,0.609782,0.514961,0.668982,0.000309,0,0.003621,6.5e-05,0,0.000775
"PH_SB_2.sorted.bam","2","SB",0.00671,0,0.037402,0.576391,0.491557,0.694036,0.00085,0,0.006236,0.003082,0,0.018418,0.206594,0.14715,0.261527,0.00263,0,0.018857,0.203743,0.149731,0.246785,0.002292,0,0.026467,0.003865,0,0.048637,0.563083,0.427237,0.690201,0.000292,0,0.003603,0.000261,0,0.002994,0.000133,0,0.001544,0.000344,0,0.004005,0.000607,0,0.007254,0.000216,0,0.002431,0.001598,0,0.016288,0.000789,0,0.011651,0.018605,0,0.145381,0.00026,0,0.003094,0.001154,0,0.015544,0.000811,0,0.010309,0.001353,0,0.015835,0.000742,0,0.009855,0.000156,0,0.001814,0.000203,0,0.002435,0.000503,0,0.005788,0.000643,0,0.008304,0.002193,0,0.027158,0.002535,0,0.029677,0.000248,0,0.002656,0.000443,0,0.004681,0.390256,0.291672,0.459376,0.001018,0,0.012173,0.005397,0,0.048285
"PH_SB_3.sorted.bam","3","SB",0.002652,0,0.016523,0.544074,0.476338,0.650731,0.001092,0,0.007517,0.002064,0,0.013049,0.224572,0.171343,0.259032,0.002254,0,0.015404,0.223292,0.170499,0.258138,0.000608,0,0.008006,0.001253,0,0.01536,0.540239,0.471326,0.645624,0.000248,0,0.003105,0.000175,0,0.001963,0.000374,0,0.004865,0.00051,0,0.005904,0.001155,0,0.015611,0.000245,0,0.003243,0.000318,0,0.00373,0.00063,0,0.005084,0.002785,0,0.044915,0.000256,0,0.003122,0.000626,0,0.008526,0.000359,0,0.004684,0.000526,0,0.00601,0.00139,0,0.018483,0.000359,0,0.00411,0.000549,0,0.005915,0.000615,0,0.007672,0.00041,0,0.00556,0.000919,0,0.013118,0.000912,0,0.011502,0.000155,0,0.001889,0.000409,0,0.004607,0.443515,0.336833,0.512043,0.000248,0,0.003063,0.000213,0,0.002441
"PH_SB_4.sorted.bam","4","SB",0.020878,1e-06,0.053749,0.547824,0.469955,0.663815,0.000982,0,0.006357,0.001013,0,0.007252,0.211412,0.149443,0.25089,0.002492,0,0.0149,0.215399,0.154569,0.254141,0.008274,0,0.047442,0.013452,0,0.089038,0.539624,0.456448,0.662741,0.000518,0,0.006445,0.000323,0,0.004301,0.000197,0,0.002577,0.000751,0,0.009259,0.000217,0,0.002449,0.000103,0,0.001199,0.000178,0,0.002188,0.000865,0,0.011509,0.000619,0,0.007694,0.000207,0,0.002458,0.00016,0,0.001966,0.000257,0,0.003244,0.001817,0,0.02168,0.000609,0,0.00829,0.000196,0,0.002266,0.000291,0,0.00339,0.000345,0,0.004304,0.000492,0,0.007083,0.007806,0,0.056919,0.001178,0,0.014908,0.000222,0,0.002767,0.000148,0,0.001622,0.420114,0.29794,0.498595,0.00074,0,0.009134,0.000295,0,0.003675
"PH_SB_6.sorted.bam","6","SB",0.019177,0,0.056638,0.462188,0.389916,0.60264,0.000751,0,0.005172,0.001969,0,0.012812,0.220705,0.145605,0.265501,0.054128,0.012884,0.100292,0.241083,0.167986,0.293028,0.000758,0,0.010009,0.02297,0,0.108989,0.405905,0.301788,0.5652,0.000145,0,0.001442,0.000215,0,0.002566,0.000156,0,0.001795,0.000815,0,0.011158,0.000555,0,0.006983,0.000178,0,0.001853,0.000164,0,0.002169,0.000352,0,0.003751,0.000905,0,0.010919,0.000147,0,0.001736,0.000357,0,0.004459,0.000119,0,0.00143,0.002473,0,0.02789,0.07937,0,0.186817,0.000299,0,0.003641,0.001192,0,0.015172,0.000397,0,0.005119,0.000609,0,0.008169,0.010082,0,0.065872,0.008552,0,0.09874,0.000205,0,0.002622,0.000513,0,0.00731,0.439012,0.290021,0.528528,0.023306,0,0.095952,0.000248,0,0.00334
"PH_SB_7.sorted.bam","7","SB",0.002436,0,0.01562,0.534397,0.461461,0.663864,0.001427,0,0.009059,0.000736,0,0.004889,0.228547,0.165625,0.267435,0.001853,0,0.013623,0.230604,0.166225,0.265328,0.000496,0,0.005928,0.001409,0,0.017783,0.529274,0.453287,0.663773,0.000759,0,0.009428,0.000577,0,0.006566,0.000136,0,0.001595,0.000263,0,0.003309,0.00028,0,0.002916,0.000136,0,0.001396,0.000108,0,0.001298,0.000402,0,0.005456,0.001653,0,0.018147,0.00033,0,0.003706,0.000242,0,0.002771,0.000351,0,0.003423,0.000298,0,0.003507,0.001233,0,0.016891,0.00044,0,0.006285,0.000152,0,0.001918,0.000267,0,0.003187,0.000317,0,0.003773,0.000749,0,0.008976,0.005094,0,0.065549,0.000338,0,0.003832,0.000183,0,0.002065,0.453499,0.329917,0.526581,0.000683,0,0.008542,0.000331,0,0.004148
"PH_SB_9.sorted.bam","9","SB",0.127526,0.086989,0.182028,0.26312,0.217449,0.340712,0.005698,0,0.033744,0.079374,0.053619,0.105552,0.245126,0.167405,0.296224,0.034271,0.000103,0.07153,0.244884,0.207143,0.284319,0.00016,0,0.001841,0.252821,0.172377,0.358672,0.005146,0,0.052856,0.000512,0,0.006835,0.008889,0,0.065509,9.6e-05,0,0.001041,0.000319,0,0.004192,0.156807,0.10442,0.209775,0.000241,0,0.002686,8.7e-05,0,0.001027,0.00028,0,0.002821,0.015926,0,0.109502,0.000492,0,0.006527,0.000301,0,0.003909,6.7e-05,0,0.000795,0.000529,0,0.005454,0.065828,0,0.14168,0.00077,0,0.00897,0.000729,0,0.008591,0.000238,0,0.002727,9.6e-05,0,0.001069,0.000272,0,0.003333,0.015678,0,0.144214,0.000301,0,0.003965,0.000178,0,0.002284,0.472883,0.325924,0.560938,0.000258,0,0.002998,1e-04,0,0.001196
"PH_SC_10.sorted.bam","10","SC",0.029917,0.008193,0.055515,0.103846,0.057877,0.180704,0.00271,0,0.017541,0.147243,0.065254,0.211818,0.375434,0.327223,0.423618,0.03175,0.008161,0.05758,0.3091,0.19804,0.398747,0.000677,0,0.009207,0.019802,0,0.103861,0.001173,0,0.017696,0.00175,0,0.023199,0.000714,0,0.00845,9.5e-05,0,0.001218,0.011106,0,0.077945,0.158697,0.07716,0.253744,0.000461,0,0.005578,0.001165,0,0.015884,0.013627,0,0.079401,0.011514,0,0.117609,0.000736,0,0.007764,0.108272,0,0.28375,0.000361,0,0.004775,0.002998,0,0.043634,0.013767,0,0.092245,0.001012,0,0.014224,0.012899,0,0.090753,0.020806,0,0.081568,0.000387,0,0.004528,0.009198,0,0.069516,0.000852,0,0.009441,0.000557,0,0.007201,0.000719,0,0.00878,0.595192,0.394334,0.723501,0.011243,0,0.09814,0.000219,0,0.002243
"PH_SC_11.sorted.bam","11","SC",0.001283,0,0.008916,0.126249,0.053232,0.266159,0.001062,0,0.007081,0.153089,0.071868,0.210658,0.413032,0.343343,0.471724,0.0012,0,0.008281,0.304085,0.163022,0.453263,0.000243,0,0.002994,0.000344,0,0.004293,0.087629,0,0.264474,0.000175,0,0.001709,0.000256,0,0.003031,0.000275,0,0.003435,0.000347,0,0.004357,0.046125,0,0.203033,0.000258,0,0.003261,0.089502,6e-06,0.180295,0.00029,0,0.003022,0.02049,0,0.158946,0.000246,0,0.002644,0.079205,0,0.323439,0.105873,0,0.193727,0.000163,0,0.001837,0.000278,0,0.003384,0.000195,0,0.002136,0.000461,0,0.005559,0.000394,0,0.003792,0.000252,0,0.002962,0.000761,0,0.00914,0.009748,0,0.099981,0.000446,0,0.005552,0.000776,0,0.010802,0.513692,0.318679,0.632074,0.000404,0,0.005112,0.041172,0,0.166354
"PH_SC_12.sorted.bam","12","SC",0.000674,0,0.004755,0.186833,0.109377,0.334724,0.000613,0,0.004206,0.111727,0.045555,0.166397,0.407114,0.318552,0.472084,0.001336,0,0.00893,0.291702,0.13918,0.446931,0.000184,0,0.002171,0.000163,0,0.001697,0.183733,0.105935,0.33414,9e-05,0,0.001037,0.00018,0,0.001957,1e-04,0,0.001054,0.000122,0,0.0015,0.000384,0,0.004575,0.000208,0,0.002192,0.009302,0,0.077437,0.000166,0,0.002023,0.004523,0,0.054818,0.000244,0,0.002736,0.202721,0,0.330513,0.068603,0,0.147269,0.000219,0,0.002826,0.000275,0,0.003064,0.000172,0,0.001948,0.000268,0,0.002995,0.000462,0,0.005999,0.000488,0,0.006357,0.00022,0,0.002251,0.000674,0,0.009397,0.000133,0,0.001541,0.001146,0,0.009629,0.468905,0.276804,0.661358,0.000298,0,0.003618,0.056014,0,0.12481
"PH_SC_1.sorted.bam","1","SC",0.000703,0,0.004965,0.157413,0.095926,0.280809,0.000902,0,0.006233,0.166586,0.079624,0.221501,0.356659,0.310356,0.397607,0.001373,0,0.008406,0.316363,0.177507,0.445082,0.000133,0,0.001617,0.000183,0,0.002336,0.15278,0.081723,0.27926,9.9e-05,0,0.001105,0.000367,0,0.004439,0.000203,0,0.002595,0.000288,0,0.00335,0.002145,0,0.031448,0.000207,0,0.002817,0.065534,0.00138,0.160142,0.000205,0,0.001961,0.000862,0,0.008993,0.000233,0,0.002351,0.197496,0,0.344594,0.001452,0,0.018174,0.000144,0,0.001727,0.000441,0,0.005614,0.000228,0,0.002985,0.000613,0,0.00838,0.00044,0,0.005521,0.000232,0,0.003118,0.000223,0,0.002671,0.005268,0,0.063854,0.000264,0,0.002977,0.001355,0,0.018555,0.511179,0.340823,0.666875,0.000416,0,0.004813,0.05701,0,0.12554
"PH_SC_2.sorted.bam","2","SC",0.000653,0,0.004459,0.213126,0.144501,0.330547,0.020936,7e-06,0.047292,0.151867,0.092223,0.195434,0.364559,0.295954,0.42855,0.000644,0,0.004703,0.248214,0.136868,0.374455,0.000131,0,0.001488,0.000228,0,0.002838,0.211724,0.143335,0.329159,0.000129,0,0.001372,0.000575,0,0.00654,0.019976,0,0.046387,0.000189,0,0.002189,0.000451,0,0.004505,0.000254,0,0.002145,0.148832,0.085821,0.195017,0.000216,0,0.002235,0.001101,0,0.013843,0.000501,0,0.006459,0.004816,0,0.074252,0.182526,0.096038,0.249192,9e-05,0,0.001049,0.00017,0,0.00206,0.000166,0,0.002064,0.000175,0,0.001565,0.000136,0,0.001557,0.000195,0,0.002065,0.000193,0,0.002039,0.000279,0,0.002604,0.000295,0,0.004128,0.000185,0,0.001878,0.357295,0.268559,0.427535,0.00016,0,0.001805,0.069009,0,0.17571
"PH_SC_3.sorted.bam","3","SC",0.010293,0,0.039917,0.171451,0.109376,0.242621,0.002335,0,0.015108,0.124711,0.061695,0.165652,0.358839,0.305057,0.41474,0.047209,0.020949,0.075022,0.285163,0.19349,0.344889,0.000855,0,0.010697,0.006672,0,0.055552,0.112738,0,0.224865,0.000637,0,0.007844,0.000866,0,0.011642,0.000237,0,0.002453,0.0038,0,0.045189,0.079379,0,0.262021,0.000362,0,0.004641,0.032485,0,0.098588,0.00474,0,0.051701,0.004504,0,0.068953,0.001107,0,0.013457,0.088351,0,0.299009,0.002196,0,0.026776,0.000959,0,0.012137,0.02454,0,0.128778,0.000759,0,0.00889,0.010772,0,0.101011,0.056,0,0.134319,0.000471,0,0.005244,0.002069,0,0.028409,0.001465,0,0.018757,0.000464,0,0.005589,0.001788,0,0.022707,0.558583,0.376169,0.670913,0.000446,0,0.005037,0.002756,0,0.02675
"PH_SC_7.sorted.bam","7","SC",0.000752,0,0.004906,0.209284,0.147323,0.318796,0.01039,0,0.034024,0.100361,0.04744,0.150237,0.39508,0.317587,0.448839,0.001731,0,0.01101,0.282402,0.155638,0.401227,0.000162,0,0.002051,0.000206,0,0.002572,0.134261,0.049359,0.292207,0.000209,0,0.002687,0.000634,0,0.00822,0.008906,0,0.032709,0.00025,0,0.002825,0.127976,0,0.235373,0.000751,0,0.007507,0.002545,0,0.030635,0.000202,0,0.002551,0.020157,0,0.187554,0.000364,0,0.004177,0.065243,0,0.296015,0.105763,0,0.19398,0.000127,0,0.001542,0.000249,0,0.002453,0.000433,0,0.00504,0.000346,0,0.004136,0.000477,0,0.006298,0.000666,0,0.008611,0.000187,0,0.00207,0.000822,0,0.009977,0.000578,0,0.007009,0.001065,0,0.012507,0.492192,0.294155,0.61491,0.000497,0,0.006817,0.034731,0,0.107611
"PH_SC_8.sorted.bam","8","SC",0.000835,0,0.00599,0.180889,0.114791,0.30676,0.000885,0,0.006143,0.111195,0.056856,0.166514,0.401438,0.306815,0.464809,0.000698,0,0.005036,0.304059,0.167133,0.446468,0.00025,0,0.003123,0.000199,0,0.002349,0.175691,0.100423,0.304142,0.000116,0,0.001363,0.00021,0,0.002702,0.000203,0,0.002354,0.000181,0,0.002312,0.008082,0,0.089349,0.000286,0,0.003126,0.046667,0,0.127052,0.000292,0,0.003598,0.00133,0,0.020668,0.000414,0,0.005566,0.118583,0,0.3141,0.102816,0,0.166367,0.000103,0,0.001116,0.000311,0,0.003255,9.9e-05,0,0.001191,0.000195,0,0.002343,0.000203,0,0.002414,0.000163,0,0.001913,0.000279,0,0.003325,0.000266,0,0.003098,0.00024,0,0.002798,0.00173,0,0.025054,0.476422,0.279847,0.643468,0.000161,0,0.001903,0.06451,0,0.135624
"PH_SC_9.sorted.bam","9","SC",0.014295,3e-06,0.047656,0.122234,0.069457,0.222025,0.001503,0,0.008464,0.125986,0.052667,0.18008,0.391656,0.322421,0.43419,0.003435,0,0.018644,0.34089,0.216614,0.451426,0.001102,0,0.013493,0.008981,0,0.057864,0.001437,0,0.018863,0.000352,0,0.004917,0.000503,0,0.006271,0.000422,0,0.004485,0.011321,0,0.089809,0.020154,0,0.16101,0.000246,0,0.002647,0.00336,0,0.044034,0.002106,0,0.027424,0.051516,0,0.228194,0.000554,0,0.006729,0.208822,0,0.314603,0.002649,0,0.037616,0.000839,0,0.009958,0.00233,0,0.027767,0.000245,0,0.003099,0.001377,0,0.019041,0.000524,0,0.007262,0.000358,0,0.003819,0.002785,0,0.033718,0.158109,0.0682,0.254226,0.000261,0,0.003013,0.003331,0,0.046463,0.514493,0.306283,0.678292,0.000841,0,0.009587,0.00098,0,0.013284
"PH_SH_1.sorted.bam","1","SH",0.433835,0.382833,0.488468,0.238052,0.142371,0.343137,0.009849,0,0.0365,0.00088,0,0.006042,0.158045,0.095785,0.218165,0.008138,0,0.035919,0.151201,0.071532,0.213015,0.371206,0.25559,0.460245,0.11649,0,0.365403,0.175257,0.094351,0.249474,0.002602,0,0.029608,0.001101,0,0.016456,0.000273,0,0.003405,0.000296,0,0.002955,0.000179,0,0.001921,0.000209,0,0.002045,0.000164,0,0.002118,0.001437,0,0.018088,0.001396,0,0.018719,0.012374,0,0.071771,0.000312,0,0.00431,0.000437,0,0.00558,0.003334,0,0.036305,0.00585,0,0.056579,0.002532,0,0.027868,0.000261,0,0.002843,0.000431,0,0.0053,0.00165,0,0.02013,0.001099,0,0.012654,0.000575,0,0.005742,0.000332,0,0.003859,0.000175,0,0.002,0.299263,0.138061,0.422832,0.000568,0,0.007064,0.000196,0,0.002394
"PH_SH_2.sorted.bam","2","SH",0.453342,0.404486,0.503448,0.237161,0.122831,0.345979,0.005409,0,0.031945,0.005655,0,0.02912,0.144752,0.077838,0.209259,0.011743,0,0.044687,0.141938,0.054659,0.214261,0.376917,0.257042,0.478051,0.143884,0,0.383331,0.161509,0.078572,0.236057,0.001469,0,0.018442,0.001795,0,0.025121,0.000641,0,0.00841,0.00068,0,0.009826,0.001357,0,0.019202,0.000569,0,0.006626,0.003632,0,0.027659,0.003493,0,0.042256,0.000387,0,0.003626,0.003775,0,0.059423,0.000492,0,0.005939,0.000257,0,0.002797,0.002434,0,0.032516,0.002563,0,0.03521,0.001559,0,0.01856,0.000698,0,0.008632,0.001128,0,0.013927,0.007097,0,0.042564,0.00089,0,0.01175,0.001317,0,0.01661,0.000369,0,0.004267,0.000251,0,0.002607,0.279713,0.10637,0.413424,0.000909,0,0.011836,0.000214,0,0.002599
